,image,caption,ko_captions
9205,242324909_06d5a6c44b.jpg,A Dachshund going for a walk .,산책하러가는 닥스 훈트.
9206,242324909_06d5a6c44b.jpg,A little brown dog walks on the sidewalk with its tongue sticking out .,작은 갈색 개가 혀가 튀어 나오면서 보도를 걷습니다.
9207,242324909_06d5a6c44b.jpg,a little brown dog with a blue collar is being walked along a path .,블루 칼라가있는 작은 갈색 개가 길을 따라 걸어갑니다.
9208,242324909_06d5a6c44b.jpg,A small brown dog is pulling on its blue and white leash while on a walk .,작은 갈색 개가 산책 중에 파란색과 흰색 가죽 끈을 당기고 있습니다.
9209,242324909_06d5a6c44b.jpg,A small brown dog on a leash .,가죽 끈에 작은 갈색 개.
9210,2423292784_166ee54e0b.jpg,A boy with a metal colander on his head .,그의 머리에 금속 소진을 가진 소년.
9211,2423292784_166ee54e0b.jpg,A little boy clowns with a colander on his head .,어린 소년은 머리에 소쿠리가있는 광대.
9212,2423292784_166ee54e0b.jpg,A mad boy who has a bowl on his head .,머리에 그릇이있는 미친 소년.
9213,2423292784_166ee54e0b.jpg,A young boy wears a metal colander on his head .,어린 소년이 머리에 금속 소진을 입는다.
9214,2423292784_166ee54e0b.jpg,This boy in the striped shirt is putting a strainer on top of his head .,줄무늬 셔츠를 입은이 소년은 머리 위에 스트레이너를 넣고 있습니다.
9215,2423550887_ffc9bbcf71.jpg,A man in a red coat stands in front of a lighthouse surrounded by a stone wall .,빨간 코트를 입은 남자는 돌담으로 둘러싸인 등대 앞에 서 있습니다.
9216,2423550887_ffc9bbcf71.jpg,A man in a red jacket is standing in front of a tall white building .,빨간 재킷을 입은 남자가 키 큰 흰색 건물 앞에 서 있습니다.
9217,2423550887_ffc9bbcf71.jpg,Female in red jacket standing in front of a white tower surrounded by rocks .,암석으로 둘러싸인 흰색 탑 앞에 서있는 빨간 재킷의 암컷.
9218,2423550887_ffc9bbcf71.jpg,Girl in red jacket poses for a picture in front of a white lighthouse .,빨간 재킷의 소녀는 흰색 등대 앞에서 사진을 찍습니다.
9219,2423550887_ffc9bbcf71.jpg,Man in red jacket standing in front of lighthouse .,등대 앞에 서있는 빨간 재킷의 남자.
9220,2423856014_8df0e7f656.jpg,A child standing in the grass with their arms spread wide .,팔로 잔디에 서있는 아이가 넓게 퍼졌습니다.
9221,2423856014_8df0e7f656.jpg,A small child in a yellow shirt is holding their arms out to the sides .,노란 셔츠를 입은 작은 아이가 팔을 옆으로 내밀고 있습니다.
9222,2423856014_8df0e7f656.jpg,A young boy with long curly hair walks outside with his arms spread .,길고 곱슬 머리를 가진 어린 소년은 팔이 퍼져 밖에 산책합니다.
9223,2423856014_8df0e7f656.jpg,a young child wearing a green shirt with his arms wide open,팔을 넓게 열린 녹색 셔츠를 입은 어린 아이
9224,2423856014_8df0e7f656.jpg,A youngster playing in the park .,공원에서 놀고있는 젊은이.
9225,2423894412_d952d5d103.jpg,A guy is hanging on a big rock in the woods .,남자가 숲에서 큰 바위에 매달려 있습니다.
9226,2423894412_d952d5d103.jpg,A large rock formation in the middle of a forest .,숲 한가운데에 큰 암석 형성.
9227,2423894412_d952d5d103.jpg,A man hangs from the edge of a rock .,남자가 바위 가장자리에 매달려 있습니다.
9228,2423894412_d952d5d103.jpg,A person hangs of the vertical side of gigantic rocks in a wooded area .,사람이 나무가 우거진 지역에 거대한 바위의 수직 쪽을 매달립니다.
9229,2423894412_d952d5d103.jpg,"This appears to be a woman posing near a large , moss-covered rock outcropping .",이것은 크고 이끼로 덮인 바위 노출 근처에서 포즈를 취하는 여성 인 것 같습니다.
9230,2424111022_4e332b8aee.jpg,A boy in the woods .,숲 속의 소년.
9231,2424111022_4e332b8aee.jpg,A boy wearing a white shirt climbs on a forest hill .,흰 셔츠를 입은 소년이 숲 언덕에 올라갑니다.
9232,2424111022_4e332b8aee.jpg,A little boy in blue jeans climbs a small incline in the woods and turns around to smile .,청바지를 입은 어린 소년은 숲에서 작은 경사를 올라가서 웃습니다.
9233,2424111022_4e332b8aee.jpg,A smiling boy kneeling in a forest .,숲에서 무릎을 꿇고 웃는 소년.
9234,2424111022_4e332b8aee.jpg,A young boy smiling in the woods .,숲에서 웃는 어린 소년.
9235,2424398046_1a55c71376.jpg,A little boy in a black shirt is holding a red guitar .,검은 셔츠를 입은 어린 소년이 빨간 기타를 들고 있습니다.
9236,2424398046_1a55c71376.jpg,A little boy is playing a miniature guitar and making a face .,어린 소년은 미니어처 기타를 연주하고 얼굴을 만들고 있습니다.
9237,2424398046_1a55c71376.jpg,A little boy rocks out with his small guitar .,어린 소년이 그의 작은 기타로 흔들립니다.
9238,2424398046_1a55c71376.jpg,A toddler plays the guitar and pretends to be a rock star .,유아는 기타를 연주하고 록 스타 인 척합니다.
9239,2424398046_1a55c71376.jpg,A young boy is playing a red guitar .,어린 소년이 레드 기타를 연주하고 있습니다.
9240,2424976964_98f58a0618.jpg,"Five young people on the street , two sharing a bicycle .","거리에있는 5 명의 젊은이, 자전거를 나누는 두 명."
9241,2424976964_98f58a0618.jpg,"Several young people , two on a bike , are walking near parked vehicles .",자전거를 타는 두 명의 젊은이들이 주차 차량 근처에서 걷고 있습니다.
9242,2424976964_98f58a0618.jpg,Three girls carrying large handbags are walking down the sidewalk .,큰 핸드백을 들고있는 세 명의 소녀가 보도를 걷고 있습니다.
9243,2424976964_98f58a0618.jpg,"Three women walk down a city street , as seen from above .",세 명의 여성이 위에서 볼 수 있듯이 도시 거리를 걷습니다.
9244,2424976964_98f58a0618.jpg,three young woman walking down a sidewalk looking up,세 명의 젊은 여성이 보도를 걷고 있습니다
9245,2425262733_afe0718276.jpg,A kid wearing a brown hoodie doing an ollie .,올리를하는 갈색 까마귀를 입고있는 아이.
9246,2425262733_afe0718276.jpg,"A man in a hoodie skateboards in front of a blue sky and building , shot from below .",푸른 하늘 앞에있는 까마귀 스케이트 보드와 건물에있는 남자가 아래에서 촬영되었습니다.
9247,2425262733_afe0718276.jpg,A skateboarder jumps midair near a building .,스케이트 보더가 건물 근처에서 공중으로 점프합니다.
9248,2425262733_afe0718276.jpg,A skateboarder making a jump .,점프를하는 스케이트 보드.
9249,2425262733_afe0718276.jpg,Man with jeans and a hooding doing skateboarding tricks .,청바지를 가진 남자와 스케이트 보드 트릭을하는 후드.
9250,242558556_12f4d1cabc.jpg,A blonde woman with her hair up is taking off a white sweatshirt .,그녀의 머리카락을 가진 금발의 여성이 흰 셔츠를 벗고 있습니다.
9251,242558556_12f4d1cabc.jpg,A blond haired lady in white poses for the camera .,카메라를 위해 흰색 포즈를 취한 금발 머리의 여성.
9252,242558556_12f4d1cabc.jpg,A girl with a white sweatshirt and blond hair is smiling .,하얀 스웨트 셔츠와 금발 머리를 가진 소녀가 웃고 있습니다.
9253,242558556_12f4d1cabc.jpg,A woman poses for a picture outdoors .,여자는 야외에서 사진을 찍습니다.
9254,242558556_12f4d1cabc.jpg,A woman with blonde hair is smiling and putting on a white sweater .,금발 머리를 가진 여자가 웃고 흰 스웨터를 입고 있습니다.
9255,242559369_9ae90ed0b4.jpg,A naked woman is taking a dip in an isolated rocky pool .,벌거 벗은 여자가 고립 된 바위 수영장에서 몸을 담그고 있습니다.
9256,242559369_9ae90ed0b4.jpg,A naked woman kneels on the rocks of a shallow stream .,벌거 벗은 여자가 얕은 개울의 바위에 무릎을 꿇습니다.
9257,242559369_9ae90ed0b4.jpg,A naked woman steps into the water .,벌거 벗은 여자가 물에 들어갑니다.
9258,242559369_9ae90ed0b4.jpg,A nude woman submerges herself in a natural pool .,누드 여성은 자연 수영장에 자신을 잠긴다.
9259,242559369_9ae90ed0b4.jpg,Woman wearing a body suit standing on some large rocks with a green hill in the background .,백그라운드에 녹색 언덕이있는 큰 바위에 서있는 바디 슈트를 입고있는 여자.
9260,2426215757_e008a91fcb.jpg,A girl waterskis on an autumn day .,가을 날에 여자 수상 스키.
9261,2426215757_e008a91fcb.jpg,A person is waterskiing in a lake near autumn colored trees .,사람이 가을 색의 나무 근처의 호수에서 수상 스키를하고 있습니다.
9262,2426215757_e008a91fcb.jpg,A person on a waterski .,워터 스키에있는 사람.
9263,2426215757_e008a91fcb.jpg,A waterskier being pulled dressed for the cold with a life jacket on .,구명 조끼를 착용 한 차가운 옷을 입고 수상 스키어.
9264,2426215757_e008a91fcb.jpg,A young person is wakeboarding off the back of a water vehicle .,젊은이는 수차 뒤에서 깨우고 있습니다.
9265,2426303900_0a8d52eb14.jpg,Two children in the bathtub with an umbrella .,욕조에 우산이있는 두 아이.
9266,2426303900_0a8d52eb14.jpg,Two children with a yellow and blue umbrella play in the bathtub .,욕조에서 노란색과 파란색 우산을 가진 두 어린이가 재생됩니다.
9267,2426303900_0a8d52eb14.jpg,Two kids are taking a bath with an umbrella .,두 아이가 우산으로 목욕을하고 있습니다.
9268,2426303900_0a8d52eb14.jpg,Two little kids are in a bathtub with a yellow and blue umbrella .,두 명의 작은 아이들이 노란색과 파란색 우산이있는 욕조에 있습니다.
9269,2426303900_0a8d52eb14.jpg,two young children under a blue and yellow umbrella .,파란색과 노란색 우산 아래 두 어린이.
9270,2426724282_237bca30b5.jpg,A dog in a field jumps for a Frisbee .,들판에있는 개가 프리즈 비를 위해 점프합니다.
9271,2426724282_237bca30b5.jpg,a small black and white jumping to catch something in its mouth .,입안에서 무언가를 잡기 위해 작은 흑백 점프.
9272,2426724282_237bca30b5.jpg,"A small , white dog with his tongue out is jumping up to catch a toy .",그의 혀를 내놓은 작고 흰 개가 장난감을 잡기 위해 뛰어 내리고 있습니다.
9273,2426724282_237bca30b5.jpg,A white dog is jumping up in the air to catch a Frisbee .,흰 개가 프리즈 비를 잡기 위해 공중에서 뛰어 내리고 있습니다.
9274,2426724282_237bca30b5.jpg,White dog with dark markings jumping to catch an object .,물체를 잡기 위해 점프하는 어두운 표시가있는 흰 개.
9275,2426781076_e3f4d2685c.jpg,A boy speeding down a steep slide .,가파른 슬라이드 속도를 낮추는 소년.
9276,2426781076_e3f4d2685c.jpg,A boy wearing all black is sliding down a blow up yellow slide .,모든 검은 색을 입은 소년은 노란색 슬라이드를 폭파하고 있습니다.
9277,2426781076_e3f4d2685c.jpg,A kid in black going down an inflatbale slide .,검은 색의 아이가 풍선 슬라이드를 내려갑니다.
9278,2426781076_e3f4d2685c.jpg,Boy sliding down a slide on his knees .,소년은 무릎을 꿇고 미끄러 져 들어갔다.
9279,2426781076_e3f4d2685c.jpg,The boy is coming down the amusement slide on his knees .,소년은 무릎에 오락 슬라이드를 내려오고 있습니다.
9280,2426828433_ce894d1c54.jpg,Three black dogs on grass .,잔디에 3 개의 검은 개.
9281,2426828433_ce894d1c54.jpg,Three black dogs play in the glass .,3 개의 검은 개가 유리에서 놀아요.
9282,2426828433_ce894d1c54.jpg,Three black dogs play in the grass .,세 명의 검은 개가 잔디에서 놀아요.
9283,2426828433_ce894d1c54.jpg,three dogs run through the grass .,세 마리의 개가 잔디를 통과합니다.
9284,2426828433_ce894d1c54.jpg,Three large black dogs are playing in the grass .,3 개의 큰 검은 개가 잔디에서 놀고 있습니다.
9285,2427490900_5b7a8874b9.jpg,A group of people sit on both sides of a red stone structure .,한 무리의 사람들이 붉은 돌 구조의 양쪽에 앉아 있습니다.
9286,2427490900_5b7a8874b9.jpg,a group of people sitting on the ground outside of a monument .,기념비 밖에서 바닥에 앉아있는 사람들.
9287,2427490900_5b7a8874b9.jpg,A group of people sit together near the stairs of a monument .,한 무리의 사람들이 기념비 계단 근처에 함께 앉아 있습니다.
9288,2427490900_5b7a8874b9.jpg,Many people sit at the base of a large marble archway engraved with names .,많은 사람들이 이름이 새겨진 큰 대리석 아치 길의 바닥에 앉아 있습니다.
9289,2427490900_5b7a8874b9.jpg,People sit on both sides of a memorial .,사람들은 기념관의 양쪽에 앉아 있습니다.
9290,2427558437_3e839056d7.jpg,A big dog and a little dog stand near each other near the water .,큰 개와 작은 개가 물 근처에 서로 가까이 서 있습니다.
9291,2427558437_3e839056d7.jpg,A large brown dog and a small brown dog are standing near each other beside a body of water .,큰 갈색 개와 작은 갈색 개가 물 옆에 서로 가까이 서 있습니다.
9292,2427558437_3e839056d7.jpg,The two dogs are walking past each other on a beach,두 마리의 개는 해변에서 서로 걸어 다니고 있습니다.
9293,2427558437_3e839056d7.jpg,Two brown dogs together standing on the bank of a lake .,호수 은행에 함께 서있는 두 개의 갈색 개.
